idFirstStation,idSecondStation,countryCodeFirst,countryCodeSecond,airDistance,drivingDistance,drivingTime
00060016-ed96-4444-8888-acdc00000001,51d4b45c-a095-1aa0-e100-80009459e03a,DE,DE,7.498957457174918,8766.7,578.0
00060016-ed96-4444-8888-acdc00000001,51d4b651-a095-1aa0-e100-80009459e03a,DE,DE,7.855727459632878,10924.4,923.5
00060016-ed96-4444-8888-acdc00000001,6fc17a89-c211-44f1-960c-6754fa7f28ff,DE,DE,6.069679209795893,7577.8,728.3
00060016-ed96-4444-8888-acdc00000001,72aad5fb-3487-4c7f-ab4d-21afa908a17a,DE,DE,8.136645619090789,10740.7,855.6
00060016-ed96-4444-8888-acdc00000001,829ca312-aa11-4735-a39f-927661372050,DE,DE,2.2928070561738845,5953.1,518.7
00060016-ed96-4444-8888-acdc00000001,8528d962-1664-4a18-a948-9d8a5b3bd8ec,DE,DE,5.639933417128651,6092.2,627.5
00060016-ed96-4444-8888-acdc00000001,92fc419a-3b30-42cc-9271-32652dffa5d6,DE,DE,6.198530963745983,9751.3,757.6
00060016-ed96-4444-8888-acdc00000001,94f3da38-8a15-49c5-bc5d-4a73c47cba3c,DE,DE,7.678754076185586,11008.5,718.5
00060016-ed96-4444-8888-acdc00000001,96977161-e0ee-4d9b-bb54-e8140d52df53,DE,DE,7.879502044182684,9643.0,796.9
00060016-ed96-4444-8888-acdc00000001,9c077980-70b4-4b4b-a348-31eb6c6b1c84,DE,DE,8.967543063523609,14771.2,971.7
00060016-ed96-4444-8888-acdc00000001,a8b37d51-1779-4fe5-9289-4012cfbf431e,DE,DE,9.357981587411336,11444.5,639.8
00060016-ed96-4444-8888-acdc00000001,a9e78105-d75e-4821-86b2-a4bd839b27d8,DE,DE,3.922745152090186,4337.0,471.4
00060016-ed96-4444-8888-acdc00000001,b71dbd5e-d1f7-49d8-aff7-d62631de430c,DE,DE,4.830117306295608,6436.1,472.6
00060016-ed96-4444-8888-acdc00000001,c43b532d-a25d-4c82-8d57-a5abe20bbeeb,DE,DE,7.223703682960761,8829.1,583.9
00060016-ed96-4444-8888-acdc00000001,cd8ba6a6-9577-1ee5-a181-12e717e9041d,DE,DE,6.737912713374091,11326.3,850.5
00060016-ed96-4444-8888-acdc00000001,da05f8af-a6ad-4145-9661-b79fc42b2349,DE,DE,7.166999210350949,8851.2,629.0
00060016-ed96-4444-8888-acdc00000001,dfa281de-a484-41c9-9543-9fa205fa7773,DE,DE,8.206499676564903,9810.0,715.4
00060016-ed96-4444-8888-acdc00000001,e1a15081-2556-9107-e040-0b0a3dfe563c,DE,DE,7.00557708682088,9054.0,897.5
00060016-ed96-4444-8888-acdc00000001,ef66b588-4300-4447-8147-640b543420ac,DE,DE,2.8999117252041975,3291.0,322.6
00060016-ed96-4444-8888-acdc00000001,f1a3cb2d-f125-49fe-885d-06561c6bfc69,DE,DE,4.83338844982632,6441.6,473.4
00060016-ed96-4444-8888-acdc00000001,fe462a5f-bcc7-4dc5-9cb0-1c456f0e7477,DE,DE,7.38323343827383,12729.2,917.2
00060034-0011-4444-8888-acdc00000011,00060282-9715-4444-8888-acdc00000001,DE,DE,7.716910668607788,10812.1,651.1
00060034-0011-4444-8888-acdc00000011,00060368-0012-4444-8888-acdc00000012,DE,DE,4.991042977445465,7591.7,577.0
00060034-0011-4444-8888-acdc00000011,00060470-0010-4444-8888-acdc00000010,DE,DE,4.830756009624885,6752.2,595.7
00060034-0011-4444-8888-acdc00000011,00060780-0001-4444-8888-acdc00000001,DE,DE,3.620436795652169,4839.5,457.2
00060034-0011-4444-8888-acdc00000011,0738d58f-63db-4b35-8c77-3d8a062f115e,DE,DE,1.2060092955598944E-4,0.0,0.0
00060034-0011-4444-8888-acdc00000011,096ee56b-2c96-485d-b202-409ddb91776b,DE,DE,3.458028790395939,4664.0,441.1
00060034-0011-4444-8888-acdc00000011,0db5029c-c16d-4f5c-91cf-2b03d92b0f23,DE,DE,5.128501529654209,7502.7,670.0
00060034-0011-4444-8888-acdc00000011,1072d647-1a81-4b41-9f8c-e153313cf98b,DE,DE,8.956685394749542,12655.6,761.0
00060034-0011-4444-8888-acdc00000011,113bace9-b92a-4437-a0e3-5a52073ff7ea,DE,DE,9.837878869632856,12005.3,667.5
00060034-0011-4444-8888-acdc00000011,18a5a27f-5e17-4875-82fa-115a90b679cd,DE,DE,5.772379951782933,7850.2,720.3
00060034-0011-4444-8888-acdc00000011,344b7af9-b2d9-4bd3-8428-d86af006eced,DE,DE,9.826059214740123,12832.7,781.6
00060034-0011-4444-8888-acdc00000011,3673032f-c658-4121-afe2-08d7a5acb481,DE,DE,9.787531293675816,11818.9,705.5
00060034-0011-4444-8888-acdc00000011,380f24ea-c612-4b86-8fad-e75052b09d5b,DE,DE,3.7161031983061243,6672.1,510.5
00060034-0011-4444-8888-acdc00000011,3bb66e06-dc62-4e20-8b75-f68b0afabda2,DE,DE,1.3073057930591816,2080.4,240.6
00060034-0011-4444-8888-acdc00000011,3e9014fa-cd68-41b7-9382-376dbb8bba5f,DE,DE,2.6745175582164977,3728.3,308.0
00060034-0011-4444-8888-acdc00000011,42d6d4cc-6909-45fc-f60f-a1abd9ea1f0e,DE,DE,6.114962294673559,7033.7,502.2
00060034-0011-4444-8888-acdc00000011,506dc7fe-a405-420c-a539-6f86cbc7ec02,DE,DE,6.958227902590115,9356.4,708.8
00060034-0011-4444-8888-acdc00000011,51d4b42d-a095-1aa0-e100-80009459e03a,DE,DE,2.4205664418201076,3161.9,291.1
00060034-0011-4444-8888-acdc00000011,51d4b45c-a095-1aa0-e100-80009459e03a,DE,DE,0.831987753225404,1113.6,121.4
00060034-0011-4444-8888-acdc00000011,6fc17a89-c211-44f1-960c-6754fa7f28ff,DE,DE,4.956954913041897,7568.7,571.7
00060034-0011-4444-8888-acdc00000011,7b66bafe-a348-4e27-9e3b-137caf8fa197,DE,DE,5.646038233493025,16640.9,862.0
00060034-0011-4444-8888-acdc00000011,829ca312-aa11-4735-a39f-927661372050,DE,DE,6.670181782712763,12178.2,673.8
00060034-0011-4444-8888-acdc00000011,8528d962-1664-4a18-a948-9d8a5b3bd8ec,DE,DE,3.6880101802639085,5387.9,421.2
00060034-0011-4444-8888-acdc00000011,8c2d31f9-966e-4872-812d-8ade5cb49642,DE,DE,9.148092069305594,9830.9,613.6
00060034-0011-4444-8888-acdc00000011,92fc419a-3b30-42cc-9271-32652dffa5d6,DE,DE,8.263802215411806,11046.0,760.6
00060034-0011-4444-8888-acdc00000011,94f3da38-8a15-49c5-bc5d-4a73c47cba3c,DE,DE,3.4030433609822603,5027.9,493.7
00060034-0011-4444-8888-acdc00000011,96977161-e0ee-4d9b-bb54-e8140d52df53,DE,DE,3.158167282667953,4727.9,461.3
00060034-0011-4444-8888-acdc00000011,9b0a45a2-f742-4903-ada8-960089652411,DE,DE,9.12433779403364,11407.2,900.2
00060034-0011-4444-8888-acdc00000011,a8b37d51-1779-4fe5-9289-4012cfbf431e,DE,DE,5.431990209636669,6311.3,446.4
00060034-0011-4444-8888-acdc00000011,a9e78105-d75e-4821-86b2-a4bd839b27d8,DE,DE,4.070798351604739,5082.4,394.5
00060034-0011-4444-8888-acdc00000011,c43b532d-a25d-4c82-8d57-a5abe20bbeeb,DE,DE,0.6407921169156696,1176.0,127.3
00060034-0011-4444-8888-acdc00000011,cd8ba6a6-9577-1ee5-a181-12e717e9041d,DE,DE,5.286604262310179,7199.8,649.8
00060034-0011-4444-8888-acdc00000011,da05f8af-a6ad-4145-9661-b79fc42b2349,DE,DE,1.4456528993689999,2106.6,231.5
00060034-0011-4444-8888-acdc00000011,dfa281de-a484-41c9-9543-9fa205fa7773,DE,DE,1.429638999819908,2322.0,266.4
00060034-0011-4444-8888-acdc00000011,e1a15081-2556-9107-e040-0b0a3dfe563c,DE,DE,5.733865530795727,9063.3,738.0
00060034-0011-4444-8888-acdc00000011,ef66b588-4300-4447-8147-640b543420ac,DE,DE,4.764484798096712,7585.9,540.7
00060034-0011-4444-8888-acdc00000011,fe462a5f-bcc7-4dc5-9cb0-1c456f0e7477,DE,DE,5.314169499676409,8602.7,716.5
00060050-0001-4444-8888-acdc00000001,00060050-0002-4444-8888-acdc00000002,DE,DE,1.3423967036338826,1469.8,143.5
00060050-0001-4444-8888-acdc00000001,00061069-0027-4444-8888-acdc00000027,DE,DE,9.362690968857976,12913.5,995.3
00060050-0001-4444-8888-acdc00000001,1a5e2a99-f995-4076-8e1d-c36f38eb613a,DE,DE,8.715260080337536,11574.3,766.6
00060050-0001-4444-8888-acdc00000001,70dcaed8-34ed-4300-aa96-29ddf729de4b,DE,DE,8.312432696746528,11101.0,735.5
00060050-0001-4444-8888-acdc00000001,a7dcf144-3048-4aa2-994d-426e1d62aed5,DE,DE,7.954007400421095,11276.9,674.5
00060050-0001-4444-8888-acdc00000001,b7dd15b2-dfa7-40ab-8258-2d880d6bf5fb,DE,DE,6.959725844202748,10322.2,716.3
00060050-0001-4444-8888-acdc00000001,d2d3964d-9743-4dad-b56e-b1f288516264,DE,DE,8.519854531154499,15811.4,1006.1
00060050-0001-4444-8888-acdc00000001,fb1e465a-4ce3-4426-afa0-ec2680e3f678,DE,DE,6.62804598120281,8032.0,500.3
00060050-0002-4444-8888-acdc00000002,00060300-0001-4444-8888-acdc00000001,DE,DE,9.628256820998395,14205.3,835.0
00060050-0002-4444-8888-acdc00000002,00061069-0027-4444-8888-acdc00000027,DE,DE,9.689420640760947,14181.9,1100.4
00060050-0002-4444-8888-acdc00000002,1a5e2a99-f995-4076-8e1d-c36f38eb613a,DE,DE,7.805677903076449,10173.1,689.3
00060050-0002-4444-8888-acdc00000002,70dcaed8-34ed-4300-aa96-29ddf729de4b,DE,DE,7.363426346565903,9699.9,658.2
00060050-0002-4444-8888-acdc00000002,a7dcf144-3048-4aa2-994d-426e1d62aed5,DE,DE,7.067037872851906,9875.8,597.2
00060050-0002-4444-8888-acdc00000002,b7dd15b2-dfa7-40ab-8258-2d880d6bf5fb,DE,DE,8.259674420395436,11590.6,821.4
00060050-0002-4444-8888-acdc00000002,d2d3964d-9743-4dad-b56e-b1f288516264,DE,DE,8.418048758779667,14341.5,862.6
00060050-0002-4444-8888-acdc00000002,fb1e465a-4ce3-4426-afa0-ec2680e3f678,DE,DE,7.96944049280245,9300.4,605.4
00060072-0001-4444-8888-acdcffffffff,00060073-0002-4444-8888-acdcffffffff,DE,DE,9.500905466009606,11439.4,808.5
00060072-0001-4444-8888-acdcffffffff,00060889-0007-4444-8888-acdcffffffff,DE,DE,7.3787728797087,8176.1,557.5
00060072-0001-4444-8888-acdcffffffff,0b81a1cf-09c6-4320-9208-0e078a1500f8,DE,DE,6.932780910630874,8112.1,593.8
00060072-0001-4444-8888-acdcffffffff,219e9bb6-3da1-49bd-a9a9-fd3c7d5949d7,DE,DE,8.931026962962214,11560.9,884.4
00060072-0001-4444-8888-acdcffffffff,6b256ee9-7ab4-439b-a096-3ce6649e4437,DE,DE,9.43824461255555,11350.4,784.2
00060072-0001-4444-8888-acdcffffffff,7ded99f8-270f-4b79-a4c4-4172e969dd9c,DE,DE,3.902465778826774,4954.9,359.3
00060072-0001-4444-8888-acdcffffffff,b1f3c2bb-a3cf-4e63-ad0f-3eceeffcde9b,DE,DE,8.334077911953665,9892.8,773.4
00060072-0001-4444-8888-acdcffffffff,c5fb7246-27b8-4c63-9d87-16f9d6cbc493,DE,DE,9.86370497430073,12205.8,853.5
00060072-0001-4444-8888-acdcffffffff,e52c624a-cb5f-438d-abcd-b39adb99056c,DE,DE,9.051756185590476,10973.6,745.5
00060072-0001-4444-8888-acdcffffffff,eaa468aa-1c15-4cc6-8cef-055384b8f166,DE,DE,6.367520249148969,6851.1,426.5
00060072-0001-4444-8888-acdcffffffff,ec61c089-370e-41cf-9fe2-47f621100f3c,DE,DE,9.993475506351931,12010.7,842.3
00060073-0002-4444-8888-acdcffffffff,0b81a1cf-09c6-4320-9208-0e078a1500f8,DE,DE,2.573529948285858,3498.6,263.1
00060073-0002-4444-8888-acdcffffffff,219e9bb6-3da1-49bd-a9a9-fd3c7d5949d7,DE,DE,0.7003003262289379,1476.6,266.4
00060073-0002-4444-8888-acdcffffffff,282247b8-935c-4548-90fa-55f9d9d68269,DE,DE,1.6310332424948486,2208.2,223.4
00060073-0002-4444-8888-acdcffffffff,463e8599-d06e-44bf-b175-75fa151595f9,DE,DE,2.1239686749534337,2982.4,360.2
00060073-0002-4444-8888-acdcffffffff,51b6fcc1-ccc7-41b2-83f6-c5af14cda333,DE,DE,1.264555125254956,2363.6,262.0
00060073-0002-4444-8888-acdcffffffff,5893cdbe-eb0f-4b00-b27e-c4ff0fb68e3c,DE,DE,1.782963364604306,2353.6,243.4
00060073-0002-4444-8888-acdcffffffff,6b256ee9-7ab4-439b-a096-3ce6649e4437,DE,DE,0.07425098839861509,89.0,23.5
00060073-0002-4444-8888-acdcffffffff,7ded99f8-270f-4b79-a4c4-4172e969dd9c,DE,DE,5.599422528734183,6321.3,438.9
00060073-0002-4444-8888-acdcffffffff,ac21a436-6c10-4c82-b87b-0c1eec815190,DE,DE,4.575069189678747,6402.9,609.2
00060073-0002-4444-8888-acdcffffffff,c5fb7246-27b8-4c63-9d87-16f9d6cbc493,DE,DE,0.383784020021899,1041.7,114.4
00060073-0002-4444-8888-acdcffffffff,c84830c2-f9b4-4213-9d58-1a22a1a3b0f4,DE,DE,1.5854175435973672,2088.0,211.5
00060073-0002-4444-8888-acdcffffffff,d02fc563-9787-464a-ad49-f174b0a10a37,DE,DE,1.737896875653849,2993.0,316.4
00060073-0002-4444-8888-acdcffffffff,d374e9f8-160f-4be0-9e50-e32aba875aed,DE,DE,2.7885840929219254,3558.2,371.0
00060073-0002-4444-8888-acdcffffffff,e52c624a-cb5f-438d-abcd-b39adb99056c,DE,DE,0.4612245242402364,1056.2,141.6
00060073-0002-4444-8888-acdcffffffff,ec61c089-370e-41cf-9fe2-47f621100f3c,DE,DE,0.7491451897707845,1101.5,132.9
00060073-0002-4444-8888-acdcffffffff,f23dfbc9-c4f7-4807-be6f-fcbb8fa716d7,DE,DE,2.596664952985343,3026.8,282.0
00060080-3b05-4444-8888-acdc00000001,0c706bd0-b8f9-468a-91ca-2cb865aeafad,DE,DE,4.998035546172857,5601.9,471.4
00060080-3b05-4444-8888-acdc00000001,113bace9-b92a-4437-a0e3-5a52073ff7ea,DE,DE,9.962396259942077,11532.9,812.5
00060080-3b05-4444-8888-acdc00000001,25210235,DE,FR,7.123584093597068,10635.9,809.0
00060080-3b05-4444-8888-acdc00000001,2d3b6ec3-32f7-44ca-bcdf-7f40d380d914,DE,DE,5.753252389613379,9736.3,901.7
00060080-3b05-4444-8888-acdc00000001,344b7af9-b2d9-4bd3-8428-d86af006eced,DE,DE,6.06335990130801,7124.8,615.5
00060080-3b05-4444-8888-acdc00000001,5ca73761-554c-406d-b9c6-ed604b1ba5c0,DE,DE,0.6727026802969531,792.5,105.9
00060080-3b05-4444-8888-acdc00000001,7b66bafe-a348-4e27-9e3b-137caf8fa197,DE,DE,9.48987437208571,16311.1,1028.4
00060080-3b05-4444-8888-acdc00000001,a8b37d51-1779-4fe5-9289-4012cfbf431e,DE,DE,8.316136867273745,10613.2,1030.5
00060080-3b05-4444-8888-acdc00000001,b71dbd5e-d1f7-49d8-aff7-d62631de430c,DE,DE,5.919712105473492,6644.3,543.5
00060080-3b05-4444-8888-acdc00000001,e1a15081-2550-9107-e040-0b0a3dfe563c,DE,DE,5.147241949166451,5821.2,486.8
00060080-3b05-4444-8888-acdc00000001,ef66b588-4300-4447-8147-640b543420ac,DE,DE,8.40997924570245,13567.3,1064.5
00060080-3b05-4444-8888-acdc00000001,f1a3cb2d-f125-49fe-885d-06561c6bfc69,DE,DE,5.922342002748168,6638.9,542.7
00060084-0001-4444-8888-acdc00000001,00060283-0001-4444-8888-acdc00000001,DE,DE,4.5725745989327296,5063.6,335.4
00060084-0001-4444-8888-acdc00000001,00060476-9664-4444-8888-acdc00000001,DE,DE,5.588790092477711,7212.8,556.9
00060084-0001-4444-8888-acdc00000001,00061180-0042-4444-8888-acdc00000042,DE,DE,9.908273428602179,12631.6,752.7
00060084-0001-4444-8888-acdc00000001,00061314-0031-4444-8888-acdc00000031,DE,DE,9.029329162695936,15231.4,996.7
00060084-0001-4444-8888-acdc00000001,00061693-8a4c-4444-8888-acdc00000001,DE,DE,2.5846336389943443,3989.1,253.0
00060084-0001-4444-8888-acdc00000001,0627cc2b-d880-4c21-89bd-37e983c02624,DE,DE,8.93023223166087,18867.6,1116.3
00060084-0001-4444-8888-acdc00000001,1a5e2a99-f995-4076-8e1d-c36f38eb613a,DE,DE,7.620212764308116,8813.0,577.2
00060084-0001-4444-8888-acdc00000001,31677022-f702-4d7d-ae1e-2a16e05e1cdb,DE,DE,8.40986053462119,9691.4,566.7
00060084-0001-4444-8888-acdc00000001,51d4b5b2-a095-1aa0-e100-80009459e03a,DE,DE,4.867389357447289,5663.3,350.6
00060084-0001-4444-8888-acdc00000001,51d4b67a-a095-1aa0-e100-80009459e03a,DE,DE,3.0556511578401944,4072.0,297.9
00060084-0001-4444-8888-acdc00000001,609448a6-2ddb-4721-b146-414fe9e78660,DE,DE,8.833211798423356,12246.7,834.6
00060084-0001-4444-8888-acdc00000001,70dcaed8-34ed-4300-aa96-29ddf729de4b,DE,DE,8.15029457286763,9590.3,652.6
00060084-0001-4444-8888-acdc00000001,722ed42d-2e89-4f62-91aa-e3e1c32bfeab,DE,DE,7.565234048850637,9069.8,441.0
00060084-0001-4444-8888-acdc00000001,a6e29ded-c274-4f0c-0ba4-e996fbbe1447,DE,DE,9.923590463214987,12621.3,751.2
00060084-0001-4444-8888-acdc00000001,a7dcf144-3048-4aa2-994d-426e1d62aed5,DE,DE,8.216341395823521,9885.3,610.2
